Codigo;NomeBarragem;NomeEmpreendedor;CpfCnpjFormatado;LatitudeFormatada;LongitudeFormatada;CoordenadaSIRGAFormatado;Municipio;UF;Minerio;Altura;VolumeAtualFormatado;MetodoConstrutivoFormatado;CategoriaRisco;DanoPotencial;GestaoOperacional;InseridaPNSBFormatada;SituacaoNivelEmergencial;SituacaoDeclaracaoCondicaoEstabilidade;SituacaoDeclaracaoCondicaoEstabilidadeRPSB;SituacaoDeclaracaoConformidadeOperacionalidade;SituacaoOperacionalFormatado;StatusEmbargo
9019;REJEITO USINA;ORO AMAPA MINERACAO;06.170.253/0001-90;02°17'09.000";-51°38'00.000";Norte do Equador;CALÇOENE;AP;Minério de Ouro Primário;5,00;82.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9110;Reservatório 01;WHITE SOLDER METALURGIA E MINERACAO LTDA Filial: WHITE SOLDER METALURGIA E MINERACAO LTDA;04.107.120/0002-24;-09°37'20.200";-63°03'39.100";Sul do Equador;RIO CRESPO;RO;Areia e Cascalho;6,00;45.500,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
9080;RESERVATÓRIO 01;NORTE SUL TERRAPLENAGEM E COMERCIO LTDA;17.133.940/0001-51;-12°55'57.300";-60°20'58.300";Sul do Equador;VILHENA;RO;-;3,00;124.125,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
9083;RESERVATÓRIO 01;FARIAS & RODRIGUES LTDA;11.239.511/0001-87;-12°57'09.130";-60°24'29.700";Sul do Equador;VILHENA;RO;-;2,00;1.296,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9111;RESERVATÓRIO 01;PORTO COMERCIO DE AREIA LTDA;08.491.915/0001-59;-12°57'35.100";-60°17'15.500";Sul do Equador;VILHENA;RO;-;2,00;16.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9153;RESERVATÓRIO 01;MULLER & CIA LTDA;04.800.249/0001-32;-12°53'50.800";-60°25'21.300";Sul do Equador;VILHENA;RO;Argila Arenosa;2,00;17.848,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
9155;RESERVATÓRIO 02;MULLER & CIA LTDA;04.800.249/0001-32;-12°48'17.470";-60°21'52.000";Sul do Equador;VILHENA;RO;Argila Arenosa;2,00;30.800,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
8688;RIO BRANCO;MINERAIS & METAIS COMERCIO E INDUSTRIA LTDA Filial: MINERAIS & METAIS COMERCIO E INDUSTRIA LTDA;02.587.633/0007-69;-09°46'14.500";-62°44'26.300";Sul do Equador;RIO CRESPO;RO;Areia;4,00;344.000,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8359;Rio do Peixe;VALE S.A.;33.592.510/0001-54;-19°40'27.200";-43°14'11.100";Sul do Equador;ITABIRA;MG;Minério de Ferro;27,30;14.144.168,37;0 - Etapa única;Baixo;Alto;AA;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Ativa;Não Embargada
9152;Rio Santa Cruz;COOPERMETAL - COOPERATIVA METALURGICA DE RONDONIA;09.259.736/0001-53;-09°45'57.100";-63°34'06.900";Sul do Equador;ARIQUEMES;RO;Aluvião Estanífero;15,00;3.416.534,64;5 - Alteamento por linha de centro;Médio;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Ativa;Desembargada
9423;RODUÍ II;ADAO AFONSO RODUI;***;-16°14'20.620";-56°39'09.370";Sul do Equador;POCONÉ;MT;Areia;7,00;140.000,00;2 - Alteamento a jusante;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8471;RONDON;Roberto Nunes Rondon;***;-16°17'32.640";-56°39'02.720";Sul do Equador;POCONÉ;MT;Areia;25,00;490.000,00;2 - Alteamento a jusante;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
9197;RP1;MINERACAO PARAGOMINAS S.A.;12.094.570/0004-10;-03°15'53.440";-47°43'16.200";Sul do Equador;PARAGOMINAS;PA;Bauxita Grau Metalúrgico;13,50;7.694.797,00;0 - Etapa única;Baixo;Médio;AA;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Extraordinária ou Exigência de Fiscalização - Atestado;Ativa;Desembargada
9925;RX-01;MINERADORA AREIA NOVA LTDA;02.286.818/0001-48;-23°11'38.120";-48°21'31.220";Sul do Equador;BOFETE;SP;-;13,08;323.388,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
8993;SAMACA;Mineração Vila Nova Ltda;02.008.461/0001-36;00°21'05.800";-51°50'16.300";Norte do Equador;MAZAGÃO;AP;Minério de Ferro;7,00;88.993,80;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8472;SANDRO GOMES;VALDINEI MAURO DE SOUZA;***;-16°17'42.550";-56°43'32.220";Sul do Equador;POCONÉ;MT;Areia;38,00;4.133.734,81;5 - Alteamento por linha de centro;Médio;Baixo;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
8930;SANGUINETE;Mineração Sanguinete Ltda;20.762.035/0001-75;-18°00'32.600";-43°46'08.100";Sul do Equador;DIAMANTINA;MG;-;3,00;15.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
9934;Santa Bárbara;JEFFERSON LUIZ DE ARRUDA E SILVA;***;-15°50'47.880";-56°09'34.520";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Secundário;8,00;196.173,16;2 - Alteamento a jusante;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8915;Santa Bárbara;VALLOUREC TUBOS DO BRASIL LTDA.;17.170.150/0001-46;-20°09'42.700";-44°00'22.400";Sul do Equador;BRUMADINHO;MG;-;37,73;776.484,05;2 - Alteamento a jusante;Baixo;Alto;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Ativa;Desembargada
9586;Santa Helena;ALTA FLORESTA GOLD MINERACAO LTDA;17.580.707/0001-17;-10°48'08.950";-55°11'10.160";Sul do Equador;NOVA SANTA HELENA;MT;;0;0,00;Indefinido;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em Construção;Não Embargada
9026;Santa Líbera;Cooperativa de Extração de Carvão Mineral dos Trabalhadores de Criciúma;80.967.540/0001-88;-28°44'18.600";-49°25'33.200";Sul do Equador;FORQUILHINHA;SC;-;2,20;3.500,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9432;SANTA LUZIA;MINERACAO SANTA LUZIA LIMITADA;19.791.590/0001-46;-11°35'20.200";-47°52'59.420";Sul do Equador;NATIVIDADE;TO;Argila;5,00;600.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9462;Santa Maria;JOSE MARIA OTAVIO MARTINS DUARTE;***;-15°38'52.670";-56°22'52.820";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Primário;18,00;300.000,00;5 - Alteamento por linha de centro;Alto;Médio;B;Sim;Nível de Emergência 1;1º Campanha 2026 - Atestado;Não Enviado;-;Ativa;Embargada
10287;SANTA RITA;ADRIANO JOSE DE MOURA SOUSA;***;-14°24'57.500";-48°15'19.930";Sul do Equador;NIQUELÂNDIA;GO;Minério de Ouro Secundário;12,00;90.000,00;5 - Alteamento por linha de centro;Alto;Baixo;B;Sim;Nível de Emergência 1;1º Campanha 2026 - Não Enviado; - ;-;Inativa;Embargada
8606;SANTA TERESA;NOVELIS DO BRASIL LTDA.;60.561.800/0001-03;-21°28'01.900";-42°53'09.500";Sul do Equador;DESCOBERTO;MG;Bauxita Grau Metalúrgico;11,33;200.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
8836;Santa Tereza;Jeová Barbosa de Morais;***;-15°52'21.100";-56°10'19.900";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Aluvião Aurífero;28,00;671.803,89;2 - Alteamento a jusante;Médio;Médio;B;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Desembargada
9420;Santa Tereza II;Jeová Barbosa de Morais;***;-15°52'28.649";-56°09'59.637";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;-;5,00;150.000,00;2 - Alteamento a jusante;Médio;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
8335;Santana;VALE S.A.;33.592.510/0001-54;-19°33'18.339";-43°09'39.105";Sul do Equador;ITABIRA;MG;-;52,13;13.569.698,10;2 - Alteamento a jusante;Baixo;Alto;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Ativa;Desembargada
8743;SANTO ANTÔNIO;NIKI MINERACAO, COMERCIO E EXPORTACAO LTDA.;08.667.139/0001-03;-19°32'43.650";-43°01'51.370";Sul do Equador;ANTÔNIO DIAS;MG;-;13,00;150.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
10293;SÃO RAFAEL;SIDNEI RAFAEL DE SOUZA;***;-16°05'49.260";-56°33'53.430";Sul do Equador;POCONÉ;MT;Areia;3,00;900.000,00;2 - Alteamento a jusante;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9244;Sedimentação de finos;EXTRACAO E COMERCIO DE AREIA BOFETE LTDA;69.018.919/0001-09;-23°07'15.000";-48°13'35.400";Sul do Equador;BOFETE;SP;Areia;10,00;290.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
10348;Sedimentacao IV;INDUSTRIA E COMERCIO DE MINERIOS S/A - ICOMI;33.193.939/0001-79;00°52'57.300";-52°00'23.700";Norte do Equador;SERRA DO NAVIO;AP;-;15,00;167.000,00;5 - Alteamento por linha de centro;Alto;Baixo;B;Sim;Nível de Emergência 1;1º Campanha 2026 - Não Enviado; - ;-;Inativa;Embargada
10353;Sedimentacao V;INDUSTRIA E COMERCIO DE MINERIOS S/A - ICOMI;33.193.939/0001-79;00°52'41.400";-52°00'25.200";Norte do Equador;SERRA DO NAVIO;AP;;5,70;319.724,40;5 - Alteamento por linha de centro;Alto;Baixo;B;Sim;Nível de Emergência 1;1º Campanha 2026 - Não Enviado; - ;-;Inativa;Embargada
10352;Sentinela ;INDUSTRIA E COMERCIO DE MINERIOS S/A - ICOMI;33.193.939/0001-79;00°52'44.200";-51°59'32.900";Norte do Equador;SERRA DO NAVIO;AP;;10,00;522.160,00;5 - Alteamento por linha de centro;Alto;Baixo;B;Sim;Nível de Emergência 1;1º Campanha 2026 - Não Enviado; - ;-;Inativa;Embargada
9717;SERRA;COOPERATIVA DE EXTRACAO DE METAIS E PEDRAS PRECIOSAS DE PONTES E LACERDA-MT;21.046.611/0001-40;-14°41'39.584";-59°43'44.833";Sul do Equador;VILA BELA DA SANTÍSSIMA TRINDADE;MT;;0;0,00;Indefinido;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em Construção;Não Embargada
10188;Sistema de Contenção de Sedimentos Pinta Bem;ANGLOGOLD ASHANTI CORREGO DO SITIO MINERACAO S.A.;18.565.382/0001-66;-19°58'01.020";-43°28'30.140";Sul do Equador;SANTA BÁRBARA;MG;-;3,00;35.107,01;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8710;Sítio Horii;EMPRESA DE MINERACAO HORII LTDA;52.573.227/0001-20;-23°37'20.002";-46°14'54.844";Sul do Equador;MOGI DAS CRUZES;SP;Caulim;21,81;117.462,80;10 - Alteamento a montante;Alto;Médio;B;Sim;Nível de Emergência 1;1º Campanha 2026 - Atestado; - ;-;Em descaracterização (projeto/obras/monitoramento);Embargada
9686;SOL NASCENTE;COOPERATIVA DE PRODUTORES DE ESTANHO DO BRASIL COOPERTIN;26.021.163/0001-44;-09°37'10.790";-63°03'58.220";Sul do Equador;RIO CRESPO;RO;Aluvião Estanífero;4,20;2.252,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
10514;SP-23;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'47.230";-56°29'48.630";Sul do Equador;ORIXIMINÁ;PA;Argila;7,00;0,00;0 - Etapa única;Baixo;Médio;B;Sim;Sem emergência;-; - ;-;Ativa;Não Embargada
10252;SP-24A;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'10.484";-56°29'50.159";Sul do Equador;ORIXIMINÁ;PA;Argila;7,00;242.301,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado; - ;-;Ativa;Não Embargada
10253;SP-24B;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'08.381";-56°30'08.511";Sul do Equador;ORIXIMINÁ;PA;Argila;7,00;197.971,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado; - ;-;Ativa;Não Embargada
10254;SP-24C;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'24.409";-56°30'00.188";Sul do Equador;ORIXIMINÁ;PA;Argila;7,00;235.139,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado; - ;-;Ativa;Não Embargada
9545;SP-25A;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'09.850";-56°29'32.130";Sul do Equador;ORIXIMINÁ;PA;Argila;7,00;549.608,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
10066;SP-25B;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'19.180";-56°29'14.460";Sul do Equador;ORIXIMINÁ;PA;Argila;7,00;599.955,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
10067;SP-25C;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'25.900";-56°29'30.730";Sul do Equador;ORIXIMINÁ;PA;Argila;7,00;114.614,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
8560;SP1;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'58.500";-56°25'05.400";Sul do Equador;ORIXIMINÁ;PA;Argila;18,00;2.020.000,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
8561;SP10;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'00.600";-56°27'09.600";Sul do Equador;ORIXIMINÁ;PA;Argila;16,00;7.602.455,00;0 - Etapa única;Baixo;Médio;B;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
8562;SP11;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'57.500";-56°27'47.800";Sul do Equador;ORIXIMINÁ;PA;Argila;23,90;7.260.035,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
8563;SP12;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'14.300";-56°28'05.700";Sul do Equador;ORIXIMINÁ;PA;Argila;18,75;5.364.992,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
8565;SP13;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'34.600";-56°28'02.300";Sul do Equador;ORIXIMINÁ;PA;Argila;15,00;2.842.012,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
8566;SP14;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'55.500";-56°28'13.000";Sul do Equador;ORIXIMINÁ;PA;Argila;22,40;3.396.816,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
8567;SP15;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'59.600";-56°28'31.500";Sul do Equador;ORIXIMINÁ;PA;Argila;20,50;5.031.256,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
8575;SP16;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'38.000";-56°28'34.000";Sul do Equador;ORIXIMINÁ;PA;Argila;18,00;8.337.420,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
9457;SP19;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'51.144";-56°28'08.144";Sul do Equador;ORIXIMINÁ;PA;Argila;22,30;1.600.929,00;2 - Alteamento a jusante;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
8577;SP2_3;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'04.900";-56°24'13.300";Sul do Equador;ORIXIMINÁ;PA;Argila;23,20;5.930.000,00;10 - Alteamento a montante;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
8578;SP4 Norte;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'05.300";-56°25'37.400";Sul do Equador;ORIXIMINÁ;PA;Argila;26,50;6.591.525,00;5 - Alteamento por linha de centro;Médio;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
8579;SP4 Sul;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'26.200";-56°25'37.100";Sul do Equador;ORIXIMINÁ;PA;Argila;24,50;5.561.881,00;5 - Alteamento por linha de centro;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Inativa;Não Embargada
8581;SP5 Unificado - SP5U;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'57.700";-56°26'07.500";Sul do Equador;ORIXIMINÁ;PA;Argila;23,00;4.862.470,00;5 - Alteamento por linha de centro;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
8590;SP6;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'34.800";-56°25'27.400";Sul do Equador;ORIXIMINÁ;PA;Argila;16,50;452.668,00;10 - Alteamento a montante;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
8595;SP7A;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'17.600";-56°26'03.100";Sul do Equador;ORIXIMINÁ;PA;Argila;21,00;3.281.855,00;5 - Alteamento por linha de centro;Médio;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
8596;SP7B;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'11.000";-56°26'24.300";Sul do Equador;ORIXIMINÁ;PA;Argila;22,60;6.169.099,00;5 - Alteamento por linha de centro;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
8597;SP7C;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'10.900";-56°26'41.600";Sul do Equador;ORIXIMINÁ;PA;Argila;31,70;8.408.606,00;5 - Alteamento por linha de centro;Médio;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
8598;SP8;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'24.500";-56°27'10.100";Sul do Equador;ORIXIMINÁ;PA;Argila;24,00;13.785.791,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
8599;SP9;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'29.700";-56°27'39.300";Sul do Equador;ORIXIMINÁ;PA;Argila;26,50;10.365.069,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Ativa;Não Embargada
8600;SP9A;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'06.700";-56°27'44.100";Sul do Equador;ORIXIMINÁ;PA;Argila;21,00;2.273.801,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
9693;SR.PEDRINHO;COOPERATIVA DE MINERACAO DOS GARIMPEIROS DE PONTES E LACERDA - COMPEL;25.252.467/0001-50;-15°08'22.320";-59°21'30.660";Sul do Equador;PONTES E LACERDA;MT;Minério de Ouro Primário;7,00;15.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
9973;STC03;VALDINEI MAURO DE SOUZA;***;-16°18'19.920";-56°43'56.950";Sul do Equador;POCONÉ;MT;Minério de Ouro Primário;14,00;452.912,88;5 - Alteamento por linha de centro;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
8376;Sul (Córrego do Canal);VALE S.A.;33.592.510/0001-54;-19°53'02.310";-43°23'08.448";Sul do Equador;SÃO GONÇALO DO RIO ABAIXO;MG;Minério de Ferro;83,00;56.229.400,00;2 - Alteamento a jusante;Baixo;Alto;AA;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Ativa;Desembargada
8430;Sul Inferior;VALE S.A.;33.592.510/0001-54;-19°58'32.614";-43°36'02.511";Sul do Equador;BARÃO DE COCAIS;MG;-;35,00;551.302,16;0 - Etapa única;Baixo;Alto;A;Sim;Nível de Alerta;1º Campanha 2026 - Atestado;Atestado;Campanha 2025 - Atestado;Ativa;Desembargada
8621;Sul Pilha;VALE S.A.;33.592.510/0001-54;-06°28'41.600";-50°19'16.900";Sul do Equador;CANAÃ DOS CARAJÁS;PA;-;9,02;26.260,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8389;Sul Superior;VALE S.A.;33.592.510/0001-54;-19°58'12.632";-43°35'48.721";Sul do Equador;BARÃO DE COCAIS;MG;Minério de Ferro;75,50;4.488.907,22;10 - Alteamento a montante;Alto;Alto;B;Sim;Nível de Emergência 2;1º Campanha 2026 - Não Atestado;Não Atestado;Campanha 2025 - Atestado;Em descaracterização (projeto/obras/monitoramento);Embargada
10227;Sump da Pilha 1;AVG EMPREENDIMENTOS MINERARIOS S.A.;16.565.897/0001-30;-19°49'07.700";-43°42'38.840";Sul do Equador;SABARÁ;MG;-;9,10;5.921,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
10542;Sump Leste - 16;GERDAU ACOMINAS S/A;17.227.422/0001-05;-20°27'33.000";-43°47'24.000";Sul do Equador;OURO PRETO;MG;-;6,72;11.602,83;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9576;T G de Souza;ANTONIO CAROLINO DE SOUZA;33.145.324/0001-77;-15°41'32.910";-56°21'55.801";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Secundário;4,00;119.606,25;5 - Alteamento por linha de centro;Alto;Baixo;B;Sim;Nível de Emergência 1;1º Campanha 2026 - Não Enviado; - ;-;Inativa;Embargada
10351;T11;INDUSTRIA E COMERCIO DE MINERIOS S/A - ICOMI;33.193.939/0001-79;00°52'39.900";-51°59'06.900";Norte do Equador;SERRA DO NAVIO;AP;;9,00;3.860.163,00;5 - Alteamento por linha de centro;Alto;Baixo;B;Sim;Nível de Emergência 1;1º Campanha 2026 - Não Enviado; - ;-;Inativa;Embargada
8549;TABOÃO 01;EXTRACAO DE AREIA TABOAO LTDA;59.724.484/0001-64;-23°23'53.400";-46°12'17.400";Sul do Equador;MOGI DAS CRUZES;SP;Argila Arenosa;11,70;350.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
8550;TABOÃO 02;EXTRACAO DE AREIA TABOAO LTDA;59.724.484/0001-64;-23°23'43.800";-46°12'17.400";Sul do Equador;MOGI DAS CRUZES;SP;Argila Arenosa;5,00;556.508,40;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9029;Taboquinha 01 - Crente;ESTANHO DE RONDONIA S/A;00.684.808/0001-35;-09°11'55.300";-63°04'30.500";Sul do Equador;ITAPUÃ DO OESTE;RO;Aluvião Estanífero;18,00;2.612.501,90;10 - Alteamento a montante;Médio;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
9030;Taboquinha 02 - Serra Azul;ESTANHO DE RONDONIA S/A;00.684.808/0001-35;-09°12'15.700";-63°05'04.400";Sul do Equador;ITAPUÃ DO OESTE;RO;Aluvião Estanífero;18,00;2.111.619,25;10 - Alteamento a montante;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Desembargada
9031;Taboquinha 03;ESTANHO DE RONDONIA S/A;00.684.808/0001-35;-09°12'19.954";-63°05'01.035";Sul do Equador;ITAPUÃ DO OESTE;RO;Aluvião Estanífero;9,00;1.918.592,32;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Desembargada
9032;Taboquinha 04;ESTANHO DE RONDONIA S/A;00.684.808/0001-35;-09°12'39.100";-63°05'11.000";Sul do Equador;ITAPUÃ DO OESTE;RO;Aluvião Estanífero;8,50;2.291.717,12;0 - Etapa única;Médio;Médio;A;Sim;Sem emergência;1º Campanha 2026 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Desembargada
9709;Tadeu;João Gabriel Guizzo;***;-15°56'43.650";-56°11'19.390";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;;0;0,00;Indefinido;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em Construção;Não Embargada
8300;TANQUE DE DECANTAÇÃO;PEDREIRAS BAHIA LTDA;34.089.417/0001-94;-12°51'27.180";-38°24'17.560";Sul do Equador;SIMÕES FILHO;BA;-;2,00;0,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
